day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;45100;KELP;2019;27;;;;;2021;5;2022;27;;;2020.0;238.2890625
-1;45100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-180.0
-1;45200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-180.0
-1;45200;KELP;2019;29;;;;;2021;6;2022;29;;;2020.0;240.5390625
-1;45300;KELP;2018;26;;;;;2021;22;;;;;2019.5;265.6328125
-1;45300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-180.0
-1;45400;RAINFOREST_RESIN;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;-180.0
-1;45400;KELP;2018;22;;;;;2020;2;2021;23;;;2019.0;280.6875
-1;45500;KELP;2018;25;;;;;2019;3;2021;25;;;2018.5;276.3515625
-1;45500;RAINFOREST_RESIN;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;-180.0
-1;45600;RAINFOREST_RESIN;9995;26;;;;;10002;5;10005;26;;;9998.5;-180.0
-1;45600;KELP;2018;33;;;;;2021;26;;;;;2019.5;271.4375
-1;45700;KELP;2018;24;;;;;2021;24;;;;;2019.5;270.765625
-1;45700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-180.0
-1;45800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-180.0
-1;45800;KELP;2018;27;;;;;2021;28;;;;;2019.5;267.5546875
-1;45900;KELP;2019;4;2018;31;;;2022;31;;;;;2020.5;253.8203125
-1;45900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-180.0
-1;46000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-180.0
-1;46000;KELP;2019;2;2018;24;;;2022;26;;;;;2020.5;241.9453125
-1;46100;KELP;2019;25;;;;;2022;25;;;;;2020.5;237.78125
-1;46100;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;-180.0
-1;46200;RAINFOREST_RESIN;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;-180.0
-1;46200;KELP;2018;28;;;;;2021;1;2022;27;;;2019.5;259.0234375
-1;46300;KELP;2018;29;;;;;2021;29;;;;;2019.5;271.1015625
-1;46300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-180.0
-1;46400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-180.0
-1;46400;KELP;2018;22;;;;;2022;22;;;;;2020.0;260.25
-1;46500;KELP;2019;6;2018;31;;;2021;31;;;;;2020.0;263.1015625
-1;46500;RAINFOREST_RESIN;10000;6;9996;1;9995;30;10004;1;10005;30;;;10002.0;-180.0
-1;46600;KELP;2019;3;2018;28;;;2021;1;2022;27;;;2020.0;258.6484375
-1;46600;RAINFOREST_RESIN;9998;10;9996;1;9995;27;10004;1;10005;27;;;10001.0;-180.0
-1;46700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-180.0
-1;46700;KELP;2019;26;;;;;2022;26;;;;;2020.5;239.6875
-1;46800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-180.0
-1;46800;KELP;2019;22;;;;;2022;22;;;;;2020.5;227.2890625
-1;46900;KELP;2021;1;2019;32;;;2022;32;;;;;2021.5;238.375
-1;46900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-180.0
-1;47000;KELP;2019;21;;;;;2022;21;;;;;2020.5;234.671875
-1;47000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-180.0
-1;47100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;-180.0
-1;47100;KELP;2019;22;;;;;2022;26;;;;;2020.5;238.328125
-1;47200;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;-180.0
-1;47200;KELP;2019;30;;;;;2022;30;;;;;2020.5;236.9453125
-1;47300;KELP;2019;25;;;;;2021;1;2022;25;;;2020.0;232.953125
-1;47300;RAINFOREST_RESIN;10002;1;9998;3;9995;25;10005;25;;;;;10003.5;-180.0
-1;47400;KELP;2019;25;;;;;2022;24;;;;;2020.5;223.1953125
-1;47400;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;-180.0
-1;47500;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;-180.0
-1;47500;KELP;2019;30;;;;;2021;6;2022;30;;;2020.0;224.3125
-1;47600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-180.0
-1;47600;KELP;2019;28;;;;;2022;28;;;;;2020.5;215.6640625
-1;47700;KELP;2019;23;;;;;2022;23;;;;;2020.5;213.671875
-1;47700;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;-180.0
-1;47800;KELP;2019;23;;;;;2022;1;2023;22;;;2020.5;211.09375
-1;47800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;-180.0
-1;47900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;-180.0
-1;47900;KELP;2019;27;;;;;2023;27;;;;;2021.0;210.234375
-1;48000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-180.0
-1;48000;KELP;2019;27;;;;;2023;27;;;;;2021.0;211.1796875
-1;48100;KELP;2019;22;;;;;2022;21;;;;;2020.5;220.1953125
-1;48100;RAINFOREST_RESIN;9995;21;;;;;10002;9;10005;21;;;9998.5;-180.0
-1;48200;KELP;2019;25;;;;;2022;25;;;;;2020.5;222.9609375
-1;48200;RAINFOREST_RESIN;9998;5;9995;25;;;10005;25;;;;;10001.5;-180.0
-1;48300;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10000;5;10004;1;9997.0;-180.0
-1;48300;KELP;2018;29;;;;;2019;5;2022;29;;;2018.5;256.390625
-1;48400;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;-180.0
-1;48400;KELP;2019;1;2018;27;;;2022;27;;;;;2020.5;249.6796875
-1;48500;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;252.296875
-1;48500;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;-180.0
-1;48600;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;251.40625
-1;48600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-180.0
-1;48700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-180.0
-1;48700;KELP;2018;23;;;;;2022;23;;;;;2020.0;254.609375
-1;48800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-180.0
-1;48800;KELP;2019;29;;;;;2022;24;;;;;2020.5;239.8828125
-1;48900;KELP;2019;34;;;;;2022;27;;;;;2020.5;234.203125
-1;48900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-180.0
-1;49000;KELP;2019;39;;;;;2022;32;;;;;2020.5;238.734375
-1;49000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-180.0
-1;49100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-180.0
-1;49100;KELP;2019;40;;;;;2022;32;;;;;2020.5;224.84375
-1;49200;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-180.0
-1;49200;KELP;2019;21;;;;;2022;21;;;;;2020.5;235.984375
-1;49300;KELP;2019;21;;;;;2022;22;;;;;2020.5;229.78125
-1;49300;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;-180.0
-1;49400;KELP;2021;9;2020;5;2019;20;2022;20;;;;;2021.5;236.578125
-1;49400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-180.0
-1;49500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-180.0
-1;49500;KELP;2019;40;;;;;2022;32;;;;;2020.5;227.3984375
-1;49600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-180.0
-1;49600;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;219.15625
-1;49700;KELP;2019;28;;;;;2022;28;;;;;2020.5;221.609375
-1;49700;RAINFOREST_RESIN;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;-180.0
-1;49800;KELP;2019;25;;;;;2020;5;2023;25;;;2019.5;198.5625
-1;49800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-180.0
-1;49900;RAINFOREST_RESIN;9998;3;9995;23;;;10005;23;;;;;10001.5;-180.0
-1;49900;KELP;2019;23;;;;;2023;23;;;;;2021.0;204.1171875
-1;50000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-180.0
-1;50000;KELP;2019;21;;;;;2022;1;2023;20;;;2020.5;209.453125
-1;50100;KELP;2019;24;;;;;2021;2;2022;24;;;2020.0;215.8984375
-1;50100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-180.0
-1;50200;KELP;2019;24;;;;;2023;24;;;;;2021.0;200.75
-1;50200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-180.0
-1;50300;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;-180.0
-1;50300;KELP;2019;30;;;;;2023;30;;;;;2021.0;196.1015625
-1;50400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;-180.0
-1;50400;KELP;2019;23;;;;;2021;3;2023;23;;;2020.0;197.046875
-1;50500;KELP;2019;25;;;;;2023;25;;;;;2021.0;198.7578125
-1;50500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-180.0
-1;50600;KELP;2019;21;;;;;2020;6;2023;23;;;2019.5;194.8828125
-1;50600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;-180.0
-1;50700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-180.0
-1;50700;KELP;2020;24;;;;;2023;24;;;;;2021.5;191.21875
-1;50800;RAINFOREST_RESIN;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;-180.0
-1;50800;KELP;2022;1;2020;24;;;2023;24;;;;;2022.5;184.21875
-1;50900;KELP;2020;28;;;;;2022;4;2023;28;;;2021.0;181.0625
-1;50900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-180.0
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;185.5390625
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-180.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;-180.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;175.9609375
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-180.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;182.109375
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;164.65625
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-180.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;174.734375
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;-180.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-180.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;175.890625
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;-180.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;173.4296875
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;181.0625
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-180.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;191.75
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-180.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-180.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;201.3984375
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;-180.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;195.859375
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;194.84375
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-180.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;203.421875
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-180.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;-180.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;198.4609375
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;-180.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;176.5703125
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;179.3125
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;-180.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;-180.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;196.34375
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;204.03125
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-180.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-180.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;191.7578125
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;190.125
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-180.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;-180.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;182.109375
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;199.6328125
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-180.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-180.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;197.4140625
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;189.6875
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-180.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;-180.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;178.546875
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;184.40625
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;-180.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;-180.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;190.3515625
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;196.171875
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;-180.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;-180.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;197.2109375
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;200.2265625
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-180.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;-180.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;182.3671875
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;184.3515625
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;-180.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-180.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;185.75
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;202.40625
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-180.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-180.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;213.9921875
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;218.8046875
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-180.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;-180.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;212.3046875
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;214.203125
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-180.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;-180.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;215.8984375
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;218.5
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;-180.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;-180.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;229.6640625
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;237.3125
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-180.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-180.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;243.9765625
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;-180.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;248.5625
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;-180.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;247.0390625
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;243.3125
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;-180.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;245.7890625
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-180.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-180.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;241.2890625
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;-180.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;246.8671875
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;256.2109375
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-180.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;260.703125
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;-180.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-180.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;235.4765625
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-180.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;246.90625
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;248.21875
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;-180.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;250.28125
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-180.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-180.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;251.734375
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;-180.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;244.2421875
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;254.2734375
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;-180.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;259.5078125
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;-180.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-180.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;271.4375
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-180.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;288.0546875
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;314.546875
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-180.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;322.3671875
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;-180.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;-180.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;317.265625
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-180.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;321.9609375
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;321.1484375
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;-180.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;317.34375
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-180.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-180.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;318.140625
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;-180.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;307.8359375
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;311.4140625
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;-180.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;312.109375
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;-180.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-180.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;327.484375
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-180.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;324.359375
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;326.78125
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-180.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;381.5625
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-180.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;-180.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;390.2109375
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;-180.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;403.0390625
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;416.46875
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-180.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;404.5390625
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;-180.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-180.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;397.2734375
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-180.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;383.15625
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;371.59375
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-180.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;348.390625
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;-180.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-180.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;369.90625
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-180.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;397.8046875
-1;59500;KELP;2015;23;;;;;2019;23;;;;;2017.0;393.1640625
-1;59500;RAINFOREST_RESIN;10002;5;9995;23;;;10005;23;;;;;10003.5;-180.0
-1;59600;KELP;2016;29;;;;;2019;29;;;;;2017.5;387.3359375
-1;59600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-180.0
-1;59700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-180.0
-1;59700;KELP;2015;21;;;;;2018;21;;;;;2016.5;429.1796875
-1;59800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-180.0
-1;59800;KELP;2015;25;;;;;2018;25;;;;;2016.5;423.3984375
-1;59900;KELP;2015;24;;;;;2018;24;;;;;2016.5;429.5703125
-1;59900;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;-180.0
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;424.5078125
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;-180.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-180.0
